,Author,Title,Year
792,Georg Northoff,Correlation between Neurophysiological Measures of Consciousness and BCI Performance in a Locked-in Patient,2023.0
793,Georg Northoff,Neuropsychoanalysis: A contemporary introduction,2023.0
794,Georg Northoff,Disrupted relationship between intrinsic neural timescales and alpha peak frequency during unconscious states–A high-density EEG study,2023.0
795,Georg Northoff,Default mode network mediates low‐frequency fluctuations in brain activity and behavior during sustained attention,2022.0
796,Georg Northoff,Uzamzamansal Psikopatoloji-Beyin ve belirtilere yeni bir yaklaşım,2022.0
797,Georg Northoff,From Self-Continuity to Culture and Back: The Brain's Scale-Free Activity and Its Temporal Memory of the World,2022.0
798,Georg Northoff,"Subjectivity in Philosophy, Psychoanalysis and Neuroscience: Neuro-ecological Self and Its Point of View",2022.0
799,Georg Northoff,The hierarchical semantics of self,2022.0
800,Georg Northoff,Validation of the Italian version of the Northoff Catatonia Rating Scale,2022.0
801,Georg Northoff,My way to Non-reductive Neurophilosophy: Georg Northoff: How did I come to non-reductive neurophilosophy?,2022.0
802,Georg Northoff,Intrinsic neural timescales mediate the cognitive bias of self–Temporal integration in default-mode network,2022.0
803,Georg Northoff,Author Correction: Beyond noise to function: reframing the global brain activity and its dynamic topography,2022.0
804,Georg Northoff,How can we link brain and symptoms? Spatiotemporal Psychopathology,2022.0
805,Georg Northoff,The Neural Correlates of Arousal: The Ventral Posterolateral Nucleus-Global Transient Co-Activation,2022.0
806,Georg Northoff,The Intrinsic Hierarchy of Self–Converging Topography and Dynamics,2022.0
807,Georg Northoff,Real-Time fMRI Neurofeedback for Auditory Hallucinations in Schizophrenia Reduces Aberrant Auditory Cortex Activity and Connectivity With the Default Mode Network,2021.0
808,Georg Northoff,"Childhood trauma mediates repetitive transcranial magnetic stimulation efficacy in major depressive disorder (Jun, 10.1007/s00406-021-01279-3, 2021)",2021.0
809,Georg Northoff,Structures in Physics and Neuroscience Structural Realism and the Unity of Science,2021.0
810,Georg Northoff,Brain Networks and the Emergence of the Self: A Neurophenomenal Perspective,2021.0
811,Georg Northoff,Baseline Functional Connectivity Between Default Mode Network and Auditory Cortex Predicts Improvement in Auditory Hallucination Following Real-Time Neurofeedback in Schizophrenia,2021.0
812,Georg Northoff,The cortical hubs related to recovery of consciousness,2021.0
813,Georg Northoff,Correction to: Childhood trauma mediates repetitive transcranial magnetic stimulation efficacy in major depressive disorder (European Archives of Psychiatry and Clinical …,2021.0
814,Georg Northoff,2 Habits and Self,2020.0
815,Georg Northoff,All Roads Lead to the Motor Cortex-Psychomotor Mechanisms in Psychiatric Disorders,2020.0
816,Georg Northoff,Disrupted global brain signal during unconsciousness,2020.0
817,Georg Northoff,The Self and Its Time,2020.0
818,Georg Northoff,"Neuroimaging the consciousness of self: Review, and conceptual-methodological framework",2020.0
819,Georg Northoff,Opposing Changes in the Functional Architecture of Large-Scale Networks in Bipolar Mania and Depression,2020.0
820,Georg Northoff,WHAT IS NEUROPHILOSOPHY? REDUCTIVEVS NON-REDUCTIVE APPROACHES AND DISTINCT DOMAINS,2019.0
821,Georg Northoff,Embryonic Brain’s Spontaneous Activity Promote Synesthesia?,2019.0
822,Georg Northoff,Abnormal Functional Relationship of Sensorimotor Network With Neurotransmitter-Related Nuclei via Subcortical-Cortical Loops in Manic and Depressive Phases of Bipolar Disorder,2019.0
823,Georg Northoff,"Average is good, Extremes are bad”–Non-linear",2019.0
824,Georg Northoff,"Necesitamos una taxonomía nueva del inconsciente? Algunas consideracio-nes psicoanalíticas, psicológicas, neurocientíficas y filosóficas",2018.0
825,Georg Northoff,Why Do We Need Psychopathology? From the Brain’s,2018.0
826,Georg Northoff,Addictive Disorders,2018.0
827,Georg Northoff,Psychotherapy Research in the Context of Neuroscience,2018.0
828,Georg Northoff,Manic and Bipolar Syndromes,2018.0
829,Georg Northoff,THE BRAIN AND ITS MENTAL FEATURES-A SPATIOTEMPORAL APPROACH?,2017.0
830,Georg Northoff,Deficit in parietal memory network underlies auditory hallucination: a longitudinal study,2017.0
831,Georg Northoff,What Neuroscience and Neurophilosophy Can Tell Us About the Effects of Deep Brain Stimulation on the Self,2017.0
832,Georg Northoff,"Research Article Thalamo-Sensorimotor Functional Connectivity Correlates with World Ranking of Olympic, Elite, and High Performance Athletes",2017.0
833,Georg Northoff,What Glutamate in the Brain's Spontaneous Activity can Tell Us About Childhood Trauma and Self-Relatedness,2016.0
834,Georg Northoff,Cognitive Impairment in Primary-Progressive Multiple Sclerosis: A Role for Functional Connectivity and Neuronal Variability Changes of Resting-State Activity?,2016.0
835,Georg Northoff,Let us know how access to this document benefits you.,2016.0
836,Georg Northoff,Auditory Hallucinations and the Brain's Resting-State Networks: Findings and Methodological Observations,2016.0
837,Georg Northoff,How are our self and its consciousness related to the spontaneous activity of the brain? A neuroscientific and neurophilosophical perspective,2016.0
838,Georg Northoff,Investigating the Temporal Structure of Spontaneous Brain Activity in Schizophrenia,2016.0
839,Georg Northoff,Neuronal-phenomenal inference” versus “neuronal-phenomenal dissociation,2016.0
840,Georg Northoff,Psychopathology of the self and the altered cortical midline structures in psychiatric disorders–a marriage?,2016.0
841,Georg Northoff,Anorexia nervosa und Bulimie,2016.0
842,Georg Northoff,Neuronale Substrate der Depression und Implikationen für die Psychotherapie,2016.0
843,Georg Northoff,Neuropsychoanalyse und Neurophilosophie,2016.0
844,Georg Northoff,Einleitung: Der Aufbau des Buches,2016.0
845,Georg Northoff,Spezialstationen für Depressionen und Angststörungen,2016.0
846,Georg Northoff,Angstsyndrome,2016.0
847,Georg Northoff,Ausblick: Neuropsychodynamische Psychiatrie und „Beziehungsarbeit “,2016.0
848,Georg Northoff,Psychotherapie-Forschung im neurowissenschaftlichen Kontext,2016.0
849,Georg Northoff,Cortical Dopaminergic Deficiency in Schizophrenia while Performing a Cognitive Task: A PET Study,2015.0
850,Georg Northoff,Einleitung–366 Neuropsychodynamische Konzeptualisierung der Persönlichkeitsstörungen–367,2015.0
851,Georg Northoff,24.4 Neurobiologische Grundlagen–390,2015.0
852,Georg Northoff,Neurobiologische Konzeptionen–148,2015.0
853,Georg Northoff,im neurowissenschaftlichen Kontext,2015.0
854,Georg Northoff,Kapitel 23 Persönlichkeitsstörungen–365,2015.0
855,Georg Northoff,6.1 Erste Dimension des neuropsychodynamischen Modells: Der Modus der Verarbeitung–70 6.2 Zweite Dimension des neuropsychodynamischen Modells: Der Konflikt–73 6.3 Dritte …,2015.0
856,Georg Northoff,Kapitel 14 Schizophrenie und andere Psychosen–193,2015.0
857,Georg Northoff,Vorbemerkungen–8 Grenzen der deskriptiven Psychopathologie–10 Funktionale Psychopathologie–11 Entwicklung einer operationalisierten psychodynamischen Diagnostik (OPD)–13,2015.0
858,Georg Northoff,2 Is free will an observer-based concept rather than a brain-based one? A critical neuroepistemological account,2015.0
859,Georg Northoff,Von der Neurologie zur Neuro-Psychoanalyse: ein historischer Abriss,2015.0
860,Georg Northoff,"Interoceptive awareness as major depressive disorder state marker–functional magnetic resonance imaging in healthy, depressed and remitted participants",2014.0
861,Georg Northoff,How Neurotransmitter Concentrations Modulate Neural Activity During Interoceptive Awareness in Depressive Patients,2014.0
862,Georg Northoff,Il Sé e la sua energia. Anomalie della catexi nella depressione,2014.0
863,Georg Northoff,Cortical GABA-A receptor binding potential patterns display small-world characteristics,2014.0
864,Georg Northoff,"Author Index/Subject Index Vol. 47, No. 6, 2014",2014.0
865,Georg Northoff,Kultur im Gehirn oder Gehirn in der Kultur?,2014.0
866,Georg Northoff,Von Pulsschlägen und sexueller Attraktivität oder: Die Körperkultur,2014.0
867,Georg Northoff,Von Pagoden und großen Fischen oder: Die Kultur der Wahrnehmung,2014.0
868,Georg Northoff,Von Beethoven und der Erhu-Tradition oder: Die musikalische Kultur,2014.0
869,Georg Northoff,Front & Back Matter,2014.0
870,Georg Northoff,Von Erdbeben und dem Selbstwertgefühl oder: Die Kultur der Emotionen,2014.0
871,Georg Northoff,Vom Fingertrommeln und von Hirnschwingungen oder: Die Kultur des Rhythmus,2014.0
872,Georg Northoff,Resting-state EEG power predicts conflict-related brain activity in internally guided but not in externally guided decision-making,2014.0
873,Georg Northoff,"Interoceptive awareness as MDD state marker–fMRI in healthy, depressed and remitted participants",2014.0
874,Georg Northoff,Von sozialen und nicht-sozialen Gefühlen oder: Der Kulturschock des Ich,2014.0
875,Georg Northoff,Von Brustschmerzen und tiefer Niedergeschlagenheit oder: Die Kultur der Depression,2014.0
876,Georg Northoff,Religion und Gehirn–Wer beeinflusst wen?,2013.0
877,Georg Northoff,Psychosocial integrated assessment in stroke patients: a case report,2013.0
878,Georg Northoff,Psychological intervention and the rehabilitation process of stroke patients: a case report,2013.0
879,Georg Northoff,How do brain lesions affect the patients' relationship with the caregiver? an exploratory study in stroke patients,2013.0
880,Georg Northoff,Psychopathology and pathophysiology of depression: is depression a systemic disorder of oneself and the brain's intrinsic activity?,2013.0
881,Georg Northoff,How do GABA and Glutamate modulate the brain's intrinsic activity and subsequent stimulus-induced activity on a regional level?,2013.0
882,Georg Northoff,"deGraaf, TA, Hsieh, PJ, & Sack, AT (2012). The “cor-relates” in neural correlates of consciousness. Neuroscience and Biobehavioral Reviews, 36: 191–197. Northoff, G.(2011 …",2013.0
883,Georg Northoff,A look into emotions with neuroimaging,2013.0
884,Georg Northoff,GABAA Receptors Predict Aversion-Related Brain Responses: An fMRI-PET Investigation in Healthy Humans,2013.0
885,Georg Northoff,¿ Es el yo simplemente la recompensa?,2012.0
886,Georg Northoff,Research Journals,2012.0
887,Georg Northoff,Functional and empirical presuppositions in Russell and Panksepp,2012.0
888,Georg Northoff,Neuropsychiatric syndromes in AD are related to functional connectivity alterations in Default Mode and Salience networks,2012.0
889,Georg Northoff,The'Resting-state Hypothesis' of Major Depressive Disorder-A Translational Subcortical-Cortical Framework for a System Disorder,2012.0
890,Georg Northoff,Functional and empirical presuppositions in Russell and Panksepp: Neural predispositions of affect.,2012.0
891,Georg Northoff,Self and Body in Depression,2012.0
892,Georg Northoff,The Self and Its Emotional Brain,2012.0
893,Georg Northoff,Is There a Valence-Specific Pattern in Emotional Conflict in Major Depressive Disorder,2012.0
894,Georg Northoff,Brain and religion: what are the neuronal and neuro-epistemic predispositions of religious belief?,2011.0
895,Georg Northoff,Can DWI-based eigenvector centrality maps improve the functional alignment of cortices?,2011.0
896,Georg Northoff,Are emotions associated with rest activity or interoception? an fMRI study in healthy subjects,2011.0
897,Georg Northoff,The decoupling of the self: empirical findings ond neuropsychodynamic hypotheses,2010.0
898,Georg Northoff,Psychopharmacology for the Clinician,2010.0
899,Georg Northoff,Affective-Neurophilosophical Foundations of Depression and Cross-Species Emotional Endophenotypes,2010.0
900,Georg Northoff,Expectancy of Emotion and its Changes in Depression,2010.0
901,Georg Northoff,Default Network Activity and the Risk of Self-Pathology,2010.0
902,Georg Northoff,"Selbst, Gehirn und Umwelt",2010.0
903,Georg Northoff,S. 28.02 Glutamate and the prefrontal cortex in the psychopathology of depression–a combined fMRI-MRS approach,2010.0
904,Georg Northoff,Einleitung: Depression als Selbstverlusterfahrung,2010.0
905,Georg Northoff,Psychopharmacology for the Clinician Options for the treatment of febrile catatonia,2010.0
906,Georg Northoff,Advanced Training Workshop: Psychosomatic Assessment,2010.0
907,Georg Northoff,Glutamatergic Deficiencies in Major Depression are Related to Impaired Functional Responses and Brain Activity at Rest,2009.0
908,Georg Northoff,Kripke's modal argument is challenged by his implausible conception of introspection,2009.0
909,Georg Northoff,Increased Self-focus in Major Depressive Disorder Is Related to Neural Abnormalities in Subcortical-cortical Midline Structures,2009.0
910,Georg Northoff,Is subcortical-cortical midline activity in depression mediated by glutamate and GABA? A cross-species translational approach,2009.0
911,Georg Northoff,PS_2010_09_007_Boeker_Northoff. pod 934,
912,Georg Northoff,Why and how is the self related to the brain midline regions?,
913,Georg Northoff,Supplementary Figures and Tables,
914,Georg Northoff,Accepted version Licence CC BY-NC-ND,
915,Georg Northoff,IL SÉ DINAMICO IN PSICOANALISI,
916,Georg Northoff,Neuro-ecological Self and Its Point of View,
917,Georg Northoff,Mehr Neurophilosophie nach Themen entdecken,
918,Georg Northoff,Cultural Neuroscience and Neurophilosophy,
919,Georg Northoff,Vascular-metabolic and GABAergic inhibitory modulation of neural variability. A combined fMRI and PET study,
920,Georg Northoff,Available online at www. sciencedirect. com,
921,Georg Northoff,White matter alterations correlate with CD8+ terminal effector memory T cell depletion in mania,
922,Georg Northoff,Neural activity during interoceptive awareness and its associations with alexithymia,
923,Georg Northoff,Psychiatric Ethics (5 edn),
924,Georg Northoff,OVERCOMING REST-TASK DIVIDE–ABNORMAL TEMPORO-SPATIAL DYNAMICS,
925,Georg Northoff,How is the Brain’s Neuronal Activity Transformed into Mental States?,
926,Georg Northoff,7 Cultural Priming Effects and the Human Brain,
927,Georg Northoff,Ge View related articles G.”,
928,Georg Northoff,Progress in Neuropsychopharmacology & Biological Psychiatry,
929,Georg Northoff,New perspectives and new resources,
930,Georg Northoff,Neural substrates underlying intentional empathy,
931,Georg Northoff,Chemistry Education Research and Practice c9rp00198k,
932,Georg Northoff,Decoding subjectively correct “Yes/No” thoughts in the human brain,
933,Georg Northoff,INTERVIEW WITH GEORG NORTHOFF,
934,Georg Northoff,WJP,
935,Georg Northoff,"研究采用 ERP 技术的主要目的是探索近空间距离影响自我参照加工的认知神经基础, 并利用 ERP 技术具有高时间分辨率的特性探索近空间距离对自我参照加工产生的影响到底",
936,Georg Northoff,"An old discipline in a new gestalt bridging biological psychiatry, neuropsychology, and cognitive neurology",
937,Georg Northoff,How is our Self altered in Psychiatric Disorders: Neuropsychopathological Hypotheses,
938,Georg Northoff,Progress in Neuropsychopharmacology & Biological Psychiatry,
939,Georg Northoff,Reduced Temporal Variance of Spontaneous Neural Activity in Anesthesia,
940,Georg Northoff,Kapitel 8 Das Unbewusste–115,
941,Georg Northoff,How can we Investigate Psychodynamic Processes in Functional Brain Imaging? First-Person Neuroscience And The Example Of Introjectiona,
942,Georg Northoff,"The Mind, Brain Imaging and Neuroethics Research Unit",
943,Georg Northoff,259 The low synaptic release probability in vivo,
944,Georg Northoff,45 Katatonie–Bildgebung,
945,Georg Northoff,Decreased density of GABA-A receptors in the left,
946,Georg Northoff,Volumetric analyses of the mediodorsal thalamus in affective disorders: a postmortem study,
947,Georg Northoff,23.1 Einleitung–366 23.2 Neuropsychodynamische Konzeptualisierung der Persönlichkeitsstörungen–367,
948,Georg Northoff,44 Katatonie–Psychologie,
949,Georg Northoff,The centre médian-parafascicular complex of the thalamus in schizophrenia-a morphometric postmortem study,
950,Georg Northoff,"33.1 Psychotherapie, Bindungsmuster und Gedächtnis–498 33.2 Schnittstellen zwischen psychoanalytischer Theorie, Behandlungsmodell und neurowissenschaftlicher Forschung–499 33.3 …",
951,Georg Northoff,Supporting online material,
952,Georg Northoff,Georg Northoff,
953,Georg Northoff,10.1 Neurobiologische Konzeptionen–148,
954,Georg Northoff,Too fast or too slow? Time and neuronal variability in bipolar disorder—A combined theoretical and empirical investigation,
955,Georg Northoff,Scientific Life: My Word,
956,Georg Northoff,what the philosopher immanuel kant,
957,Michael Seto,What is so special about male adolescent sexual offending? A review and test of explanations through meta-analysis.,2010.0
958,Michael Seto,Agreement of self-reported and genital measures of sexual arousal in men and women: A meta-analysis,2010.0
959,Michael Seto,Sexual abuse history among adult sex offenders and non-sex offenders: A meta-analysis,2009.0
960,Michael Seto,Contact sexual offending by men with online sexual offenses,2011.0
961,Michael Seto,Is pedophilia a sexual orientation?,2012.0
962,Michael Seto,Pedophilia,2009.0
963,Michael Seto,Internet sex offenders.,2013.0
964,Michael Seto,Examining the criminal history and future offending of child pornography offenders: An extended prospective follow-up study,2011.0
965,Michael Seto,The motivation-facilitation model of sexual offending,2019.0
966,Michael Seto,Predicting recidivism among adult male child pornography offenders: Development of the Child Pornography Offender Risk Tool (CPORT).,2015.0
967,Michael Seto,Predictors of child pornography offenses and child sexual abuse in a community sample of pedophiles and hebephiles,2011.0
968,Michael Seto,The puzzle of male chronophilias,2017.0
969,Michael Seto,The puzzle of intrafamilial child sexual abuse: A meta-analysis comparing intrafamilial and extrafamilial offenders with child victims,2015.0
970,Michael Seto,Online solicitation offenders are different from child pornography offenders and lower risk contact sexual offenders.,2012.0
971,Michael Seto,Explanations given by child pornography offenders for their crimes,2010.0
972,Michael Seto,A first look at user activity on tinder,2016.0
973,Michael Seto,The national trajectory project of individuals found not criminally responsible on account of mental disorder in Canada. Part 2: The people behind the label,2015.0
974,Michael Seto,Comparing indicators of sexual sadism as predictors of recidivism among adult male sexual offenders.,2010.0
975,Michael Seto,The sexual responses of sexual sadists.,2012.0
976,Michael Seto,International trends in demand for forensic mental health services,2011.0
977,Michael Seto,Sexual coercion experience and sexually coercive behavior: A population study of Swedish and Norwegian male youth,2010.0
978,Michael Seto,Assessment and treatment of adolescent sexual offenders: Implications of recent research on generalist versus specialist explanations,2012.0
979,Michael Seto,"Internet sexual solicitation of children: a proposed typology of offenders based on their chats, e-mails, and social network posts",2017.0
980,Michael Seto,The revised screening scale for pedophilic interests (SSPI–2): Development and criterion-related validation,2017.0
981,Michael Seto,Viewing child pornography: Prevalence and correlates in a representative community sample of young Swedish men,2015.0
982,Michael Seto,Specificity of sexual arousal for sexual activities in men and women with conventional and masochistic sexual interests,2014.0
983,Michael Seto,The National Trajectory Project of individuals found not criminally responsible on account of mental disorder in Canada. Part 4: criminal recidivism,2015.0
984,Michael Seto,The National Trajectory Project of individuals found not criminally responsible on account of mental disorder in Canada. Part 1: context and methods,2015.0
985,Michael Seto,Examining the developmental trajectories of adolescent sexual offenders,2014.0
986,Michael Seto,Child pornography use and internet solicitation in the diagnosis of pedophilia,2010.0
987,Michael Seto,Victim age and the generalist versus specialist distinction in adolescent sexual offending,2016.0
988,Michael Seto,The national trajectory project of individuals found not criminally responsible on account of mental disorder. Part 5: how essential are gender-specific forensic psychiatric …,2015.0
989,Michael Seto,"Explaining the erectile responses of rapists to rape stories: The contributions of sexual activity, non-consent, and violence with injury",2012.0
990,Michael Seto,A validation study of the child pornography offender risk tool (CPORT),2019.0
991,Michael Seto,The role of central and peripheral hormones in sexual and violent recidivism in sex offenders,2012.0
992,Michael Seto,Correlates of admitted sexual interest in children among individuals convicted of child pornography offenses.,2017.0
993,Michael Seto,The National Trajectory Project of individuals found not criminally responsible on account of mental disorder in Canada. Part 3: trajectories and outcomes through the forensic …,2015.0
994,Michael Seto,Lay perceptions of child pornography offenders,2010.0
995,Michael Seto,Dynamic and static factors associated with discharge dispositions: The national trajectory project of individuals found not criminally responsible on account of mental disorder …,2014.0
996,Michael Seto,The use of risk and need factors in forensic mental health decision‐making and the role of gender and index offense severity,2015.0
997,Michael Seto,Assessment of the paraphilias,2014.0
998,Michael Seto,"The Screening Scale for Pedophilic Interests (SSPI): construct, predictive, and incremental validity.",2015.0
999,Michael Seto,Correlates and moderators of child pornography consumption in a community sample,2014.0
1000,Michael Seto,Risk assessment instruments in clinical practice,2012.0
1001,Michael Seto,Supportive housing and forensic patient outcomes.,2015.0
1002,Michael Seto,Dynamic risk groups among adult male sexual offenders,2011.0
1003,Michael Seto,The nature and meaning of occupational engagement for forensic clients living in the community,2009.0
1004,Michael Seto,The revised screening scale for pedophilic interests: Predictive and concurrent validity,2017.0
1005,Michael Seto,Developing a clinical typology of dysfunctional anger,2012.0
1006,Michael Seto,Forensic mental health tribunals: A qualitative study of participants’ experiences and views.,2016.0
1007,Michael Seto,Treatment and management of child pornography use,2014.0
1008,Michael Seto,Changing characteristics of forensic psychiatric patients in Ontario: a population-based study from 1987 to 2012,2019.0
1009,Michael Seto,"Description and Processing of Individuals Found Not Criminally Responsible on Account of Mental Disorder Accused of"" serious Violent Offences""",2015.0
1010,Michael Seto,To detain or to release? Correlates of dispositions for individuals declared not criminally responsible on account of mental disorder,2011.0
1011,Michael Seto,Sexual attraction and falling in love in persons with pedohebephilia,2020.0
1012,Michael Seto,Contribution of critical events and chronic stressors to PTSD symptoms among psychiatric workers,2020.0
1013,Michael Seto,Multiple indicators of sexual interest in prepubescent or pubescent children as predictors of sexual recidivism.,2017.0
1014,Michael Seto,Risk assessment of child pornography offenders: Applications for law enforcement.,2012.0
1015,Michael Seto,"Taxometric analyses of pedophilia utilizing self-report, behavioral, and sexual arousal indicators.",2017.0
1016,Michael Seto,Exploring differences in youth and parent reports of antisociality among adolescent sexual and nonsexual offenders.,2011.0
1017,Michael Seto,Concordance of paraphilic interests and behaviors,2021.0
1018,Michael Seto,Evidence of construct validity in the assessment of hebephilia,2017.0
1019,Michael Seto,"Research priorities in mental health, justice, and safety: A multidisciplinary stakeholder report",2015.0
1020,Michael Seto,"The relationships between victim age, gender, and relationship polymorphism and sexual recidivism",2018.0
1021,Michael Seto,A motivation‐facilitation model of adult male sexual offending,2016.0
1022,Michael Seto,Workplace violence and risk factors for PTSD among psychiatric nurses: Systematic review and directions for future research and practice,2022.0
1023,Michael Seto,Are there early risk markers for pedophilia? A nationwide case-control study of child sexual exploitation material offenders,2019.0
1024,Michael Seto,Reliability and validity of the DSM-IV-TR and proposed DSM-5 criteria for pedophilia: Implications for the ICD-11 and the next DSM,2016.0
1025,Michael Seto,Individuals found not criminally responsible on account of mental disorder: Are we providing equal protection and equivalent access to mental health services across Canada?,2011.0
1026,Michael Seto,The Static-99R predicts sexual and violent recidivism for individuals with low intellectual functioning,2018.0
1027,Michael Seto,Examining the high-risk accused designation for individuals found not criminally responsible on account of mental disorder.,2019.0
1028,Michael Seto,Differences between biological and sociolegal incest offenders: A meta-analysis,2017.0
1029,Michael Seto,Inhibiting sexual arousal to children: Correlates and its influence on the validity of penile plethysmography,2017.0
1030,Michael Seto,Interpreting the treatment performance of sex offenders,2013.0
1031,Michael Seto,The Revised Screening Scale for Pedophilic Interests (SSPI-2) may be a measure of pedohebephilia,2019.0
1032,Michael Seto,Visual attention patterns differ in gynephilic and androphilic men and women depending on age and gender of targets,2019.0
1033,Michael Seto,Expanding the early and late starter model of criminal justice involvement for forensic mental health clients.,2018.0
1034,Michael Seto,An exploration of fetish social networks and communities,2016.0
1035,Michael Seto,"Post-traumatic stress disorder, depression, anxiety symptoms and help seeking in psychiatric staff: Trouble de stress post-traumatique, dépression, symptômes d’anxiété et …",2020.0
1036,Michael Seto,Internet-facilitated sexual offending,2015.0
1037,Michael Seto,Genital responses to rape vignettes among young men: The influence of mood and directed attention,2017.0
1038,Michael Seto,The predictive and incremental validity of two self-report risk assessment measures with adult male offenders who have mental health problems,2016.0
1039,Michael Seto,The national trajectory project of individuals found not criminally responsible on account of mental disorder in Canada,2015.0
1040,Michael Seto,Assessing the risk posed by child pornography offenders,2009.0
1041,Michael Seto,Mental health workers' experiences of support and help‐seeking following workplace violence: A qualitative study,2021.0
1042,Michael Seto,Workplace characteristics of forensic and nonforensic psychiatric units associated with posttraumatic stress disorder (PTSD) symptoms.,2021.0
1043,Michael Seto,Parental and perinatal risk factors for sexual offending in men: a nationwide case-control study,2017.0
1044,Michael Seto,Factors associated with review board dispositions following re‐hospitalization among discharged persons found not criminally responsible,2016.0
1045,Michael Seto,Psychopathy and sexual offending,2015.0
1046,Michael Seto,Using graphs to improve violence risk communication,2017.0
1047,Michael Seto,Intergenerational incest aversion: self-reported sexual arousal and disgust to hypothetical sexual contact with family members,2018.0
1048,Michael Seto,Age diversity among victims of hebephilic sexual offenders,2018.0
1049,Michael Seto,Research on online sexual offending: what have we learned and where are we going?,2017.0
1050,Michael Seto,Hebephilic sexual offending,2016.0
1051,Michael Seto,Evaluation of multisystemic therapy pilot services in Services for Teens Engaging in Problem Sexual Behaviour (STEPS-B): study protocol for a randomized controlled trial,2015.0
1052,Michael Seto,"Pornography use, offense-supportive cognitions, atypical sexual interests, and sexual offending against children",2022.0
1053,Michael Seto,Predicting institutional sexual misconduct by adult male sex offenders,2013.0
1054,Michael Seto,A prospective study on self-reported psychopathy and criminal recidivism among incarcerated male juvenile offenders,2019.0
1055,Michael Seto,No relation between digit ratio (2D: 4D) and visual attention patterns to sexually preferred and non-preferred stimuli,2018.0
1056,Michael Seto,Pharmacological treatment for pedophilic disorder and compulsive sexual behavior disorder: a review,2022.0
1057,Michael Seto,A meta-analysis comparing male adolescents who have sexually offended against intrafamilial versus extrafamilial victims,2020.0
1058,Michael Seto,Hebephilia,2015.0
1059,Michael Seto,The association of childhood sexual abuse with non-paraphilic and paraphilic sexual behaviors among adolescents who have sexually offended,2020.0
1060,Michael Seto,Correlates of mental health diversion completion in a Canadian consortium,2018.0
1061,Michael Seto,Beyond workplace violence: Direct and vicarious trauma among psychiatric hospital workers. A qualitative study,2022.0
1062,Michael Seto,The association between childhood sexual abuse and sexual coercion in men: a test of possible mediators,2020.0
1063,Michael Seto,Establishing Canadian metrics for self-report measures used to assess hypersexuality,2020.0
1064,Michael Seto,Assessment of risk for seclusion among forensic inpatients: Validation and modification of the risk of administrative segregation tool (RAST),2019.0
1065,Michael Seto,"Violence at work: An examination of aggressive, violent, and repeatedly violent employees.",2017.0
1066,Michael Seto,Gender dysphoria and paraphilic sexual disorders,2015.0
1067,Michael Seto,Risk factors for adolescent sexual offending,2014.0
1068,Michael Seto,"Assessing short-term, dynamic changes in risk: The predictive validity of the Brockville Risk Checklist",2013.0
1069,Michael Seto,Attraction to physical and psychological features of children in child-attracted persons,2022.0
1070,Michael Seto,Perceptions of workplace violence and workplace stress: A mixed methods study of trauma among psychiatric workers,2021.0
1071,Michael Seto,Contributors to posttraumatic stress symptoms in women sex workers.,2020.0
1072,Michael Seto,An examination of the Westermarck hypothesis and the role of disgust in incest avoidance among fathers,2019.0
1073,Michael Seto,"Differences in visual attention patterns to sexually mature and immature stimuli between heterosexual sexual offenders, nonsexual offenders, and nonoffending men",2019.0
1074,Michael Seto,Housing trajectories of forensic psychiatric patients,2016.0
1075,Michael Seto,Sexual offending.,2015.0
1076,Michael Seto,The assessment and diagnosis of attention deficit hyperactivity disorder in adult forensic psychiatric outpatients,2013.0
1077,Michael Seto,The effects of acute transcranial direct current stimulation on attentional bias in pedophilic disorder: A preregistered pilot study,2021.0
1078,Michael Seto,Sexual Abuse’s New Person First Guideline,2018.0
1079,Michael Seto,"Individual, service, and neighborhood predictors of aggression among persons with mental disorders",2018.0
1080,Michael Seto,Effective intervention with adolescents who have offended sexually: Translating research into practice,2014.0
1081,Michael Seto,Canadian Psychological Association submission to the senate standing committee on legal and constitutional affairs,2012.0
1082,Michael Seto,Workplace stressors and PTSD among psychiatric workers: The mediating role of burnout,2022.0
1083,Michael Seto,Differences in sexual interest in children between men who commit undetected versus detected sexual offenses,2021.0
1084,Michael Seto,Advancing our scientific understanding of sexual harassment,2019.0
1085,Michael Seto,Comparing persons found not criminally responsible on account of mental disorder for sexual offences versus nonsexual violent offences,2018.0
1086,Michael Seto,The puzzle of male chronophilias: Response to commentaries,2017.0
1087,Michael Seto,Self-reported dysfunctional anger in men and women at a psychiatric outpatient clinic,2019.0
1088,Michael Seto,Risk assessment,2018.0
1089,Michael Seto,Involving concerned others in the treatment of individuals convicted of sexual offences-rationale and critical review of current strategies,2017.0
1090,Michael Seto,A cross-validation of the child pornography offender risk tool (CPORT),2016.0
1091,Michael Seto,"Looking back, looking forward",2015.0
1092,Michael Seto,Child pornography offender characteristics and risk to reoffend,2012.0
1093,Michael Seto,Applying offending trajectory analyses to men adjudicated for child sexual exploitation material offenses,2022.0
1094,Michael Seto,Brain responses in aggression-prone individuals: A systematic review and meta-analysis of functional magnetic resonance imaging (fMRI) studies of anger-and aggression-eliciting …,2022.0
1095,Michael Seto,A Comparison of Risk Factors Among Discharged Military Veterans and Civilians Involuntarily Hospitalized Under California’s Sexually Violent Predator Act,2021.0
1096,Michael Seto,SA Editorial About Next Phase of More Open Science,2019.0
